STATE	DOMAIN	AGE	HOMEOWNR	NUMCHLD	INCOME	GENDER	WEALTH1	HIT	MBCRAFT	MBGARDEN	MBBOOKS	MBCOLECT	MAGFAML	MAGFEM	MAGMALE	PUBGARDN	PUBCULIN	PUBHLTH	PUBDOITY	PUBNEWFN	PUBPHOTO	PUBOPP	MAJOR	PEPSTRFL	NUMPRM12	NGIFTALL	TARGET_B
CA	U3	48.0	H		4	F	6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	14.0	5.0	0
TX	S2		 			F		0.0															 	X	14.0	19.0	1
WA	S2		 			M		0.0															 	 	14.0	5.0	0
AZ	S2	74.0	H		2	M	7	20.0	0.0	0.0	3.0	0.0	4.0	1.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	1.0	 	X	15.0	28.0	0
CA	C3	64.0	H		5	F	0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	12.0	7.0	1
CO	U1		U		3	M	7	0.0															 	X	15.0	10.0	0
IL	R2	46.0	H	2.0	4	F	6	5.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	 	 	12.0	2.0	1
CA	U3	60.0	U		1	F		0.0															 	X	12.0	11.0	0
CA	T1	50.0	H		7	F		0.0															 	X	13.0	11.0	0
WA	S2	79.0	H		5	M		0.0															 	 	13.0	5.0	0
MI	T2	48.0	H	4.0	5	M	7	3.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	10.0	1.0	0
OR	T1	89.0	U		4	F	5	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	 	X	13.0	9.0	0
MO	T2		 			F		0.0															 	X	9.0	17.0	1
FL	U1	56.0	H		7	F	9	0.0															 	X	15.0	12.0	0
NC	C3		U		1	F		0.0															 	X	13.0	8.0	0
AZ	U2	38.0	H	1.0	4	F	7	16.0	0.0	0.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	0.0	0.0	0.0	 	 	9.0	2.0	0
IL	C1	54.0	H		2	F	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	13.0	7.0	0
FL	S2	84.0	H		6	M	5	9.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	 	X	13.0	17.0	0
SC	T2	38.0	U	2.0	3	F	7	0.0															 	X	14.0	8.0	1
AZ	U4	68.0	H		2	F		0.0															 	 	10.0	5.0	0
CA	U1	90.0	H		5	M	3	46.0	1.0	0.0	5.0	1.0	2.0	1.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	 	 	13.0	5.0	0
MI	C2	62.0	H		4	M	5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	 	X	13.0	10.0	1
OR	S1	52.0	 			F		0.0															 	X	15.0	9.0	0
AZ	S1	68.0	H		4	M	7	18.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	 	 	11.0	6.0	0
MO	S1	82.0	H		5	F	9	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	 	X	15.0	10.0	0
CA	T1		H		6	F		0.0															 	X	13.0	37.0	1
CA	U2	88.0	U		5	F	6	23.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	 	X	10.0	12.0	0
TN	C3		U		3	F	7	0.0															 	 	14.0	5.0	0
LA	T2	70.0	H		4	M	7	23.0	0.0	0.0	6.0	0.0	1.0	1.0	0.0	5.0	0.0	2.0	4.0	0.0	0.0	1.0	 	 	12.0	8.0	0
IL	 		 			M		0.0															X	X	27.0	12.0	1
OR	U2		 			F		0.0															 	X	14.0	15.0	0
SC	R2	63.0	 			M		0.0															 	X	14.0	11.0	0
AK	T2	58.0	 		6	F		0.0															 	 	13.0	4.0	0
FL	C1	80.0	H		5	F		0.0															 	X	13.0	16.0	0
IL	S1		H		5	M	9	0.0															 	 	27.0	7.0	1
AR	R3	72.0	H		5	M		0.0															 	 	14.0	11.0	0
AR	T2		U		5	M	8	0.0															 	X	13.0	30.0	0
MI	T2		U		1	F		0.0															 	X	21.0	22.0	0
MI	R2		U		3	M		0.0															 	 	10.0	5.0	0
MI	S2	70.0	H		5	M	6	9.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	12.0	4.0	0
WA	C2	90.0	 			M		0.0															 	X	8.0	10.0	0
WA	T2	39.0	H		5	M	5	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	11.0	2.0	0
CA	U4		U		1	M	0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	10.0	9.0	0
IA	C3	52.0	H		4	F	6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	10.0	3.0	0
TN	U2	41.0	H		4	F	2	7.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	 	 	11.0	6.0	0
FL	R2		H		2	M	1	0.0															 	X	13.0	23.0	0
NC	C3	76.0	H		4	M	0	26.0	1.0	0.0	5.0	1.0	2.0	1.0	0.0	2.0	2.0	1.0	3.0	0.0	0.0	1.0	 	X	27.0	15.0	0
HI	U1	33.0	 			F		0.0															 	 	8.0	1.0	0
FL	S2	40.0	H	1.0	4	F	6	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	8.0	19.0	1
TX	T2	91.0	H		3	F		0.0															 	X	32.0	45.0	0
CA	C2		 			J		0.0															 	X	9.0	6.0	0
IN	R3	88.0	 			F		0.0															 	X	11.0	16.0	0
CA	T2		U		1	F		0.0															 	 	13.0	6.0	0
GA	T2	45.0	 			M		0.0															 	 	12.0	3.0	0
KS	R2	50.0	H	1.0	3	F	8	16.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0	1.0	4.0	0.0	1.0	0.0	0.0	 	X	16.0	7.0	0
SC	T1	44.0	H		5	F	7	9.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	 	X	13.0	5.0	0
MI	T2		U		2	F	3	0.0															 	X	12.0	20.0	0
AL	R3		 			F		0.0															 	X	12.0	12.0	0
CA	S2	61.0	 			F		0.0															 	 	13.0	5.0	0
IN	R2	34.0	H		4	F		0.0															 	X	13.0	13.0	0
CA	U4		H		4	F	0	0.0															 	 	7.0	1.0	0
CA	S1	56.0	H		2	F	9	14.0	0.0	0.0	1.0	0.0	4.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	 	 	10.0	2.0	0
TX	C3	67.0	U		5	F		0.0															 	X	14.0	34.0	0
TX	R2	77.0	U		1	F		0.0															 	X	14.0	23.0	0
FL	T1	68.0	H	2.0	2	F		0.0															 	 	12.0	3.0	0
CO	T2	50.0	H		4	F	6	24.0	1.0	1.0	7.0	0.0	2.0	1.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	1.0	 	 	13.0	9.0	1
CA	U4	72.0	H		1	F	0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	12.0	5.0	0
CO	T2	58.0	H		5	M	1	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	 	X	11.0	8.0	0
OK	R2		 			F		0.0															 	X	25.0	4.0	1
WA	S2	48.0	 			F		0.0															 	X	7.0	17.0	0
AZ	C3	82.0	 			F		0.0															 	X	9.0	18.0	0
ND	T3	83.0	H		2	M	0	23.0	2.0	1.0	3.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	2.0	0.0	1.0	0.0	 	X	14.0	15.0	0
AZ	T2		U	2.0	4	F		0.0															 	X	19.0	15.0	0
CO	C2	49.0	H		2	M	1	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	X	15.0	26.0	0
MO	R2	56.0	H	1.0	1	F	5	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	X	12.0	5.0	0
IN	S1	46.0	H	1.0	6	M		0.0															 	X	13.0	14.0	0
TX	S1	46.0	H	1.0	7	F		0.0															 	 	13.0	4.0	0
IL	U1	79.0	H		1	F	4	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	X	11.0	18.0	0
CO	T2		 			M		0.0															 	 	12.0	2.0	1
NC	R2	49.0	U		5	M		0.0															 	X	9.0	17.0	0
CA	T2		 		4	F		0.0															 	X	33.0	19.0	1
FL	T2	52.0	H		5	M		0.0															 	 	10.0	1.0	0
SD	R2	44.0	H	1.0	2	F		0.0															 	X	12.0	6.0	0
MI	T1		 			M		0.0															 	 	6.0	5.0	1
FL	R3	84.0	U		4	M		0.0															 	X	14.0	9.0	0
FL	C2	74.0	H		5	F	4	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	 	11.0	3.0	0
MI	C3	39.0	H		2	M	3	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	 	X	12.0	16.0	0
TX	S2	77.0	U		2	F	5	7.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	X	15.0	15.0	0
FL	C2	61.0	H		5	F	7	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	 	 	11.0	1.0	0
MI	R3		U		3	F		0.0															 	X	10.0	24.0	0
TX	S3	57.0	H	2.0	4	M	4	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	 	 	12.0	1.0	0
AR	R2		 			F		0.0															 	 	13.0	4.0	0
MI	C1	43.0	H		6	M		0.0															 	X	14.0	12.0	0
WI	R2		U		2	F	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	26.0	25.0	0
AZ	 	55.0	H		6	M	7	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	10.0	9.0	0
CA	U2	89.0	H	1.0	7	F	6	5.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	13.0	5.0	0
KY	R3		 			M		0.0															 	 	14.0	4.0	0
FL	T2	77.0	H		2	F	1	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	 	 	14.0	4.0	0
MI	S2	48.0	H		5	F		0.0															 	 	10.0	2.0	0
NC	R2	70.0	H		3	M		0.0															 	 	13.0	3.0	0
CA	U2	86.0	H		4	F	6	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	X	13.0	20.0	0
OK	C3	82.0	U		1	M	1	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	 	X	8.0	14.0	0
FL	S2	58.0	H		2	M	3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	12.0	25.0	0
FL	C2		 			F		0.0															 	 	11.0	1.0	0
AL	C3	78.0	H		1	F		0.0															 	 	12.0	4.0	0
MO	U4	83.0	H		1	M	4	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	X	12.0	22.0	0
OK	T2		H		5	M		0.0															 	X	13.0	7.0	0
ND	T2		U	3.0	1	F		0.0															 	X	12.0	9.0	0
CA	T2	36.0	H	1.0	2	M		0.0															 	 	13.0	8.0	0
TX	U1	59.0	H		7	M	9	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	X	10.0	7.0	1
IL	U4	42.0	H		5	F		0.0															 	 	8.0	1.0	0
CA	T2	52.0	 			M		0.0															 	 	13.0	2.0	0
IL	T2	33.0	 			F		0.0															 	 	11.0	5.0	0
NC	C1	81.0	 			M		0.0															 	X	13.0	13.0	1
IL	C3	7.0	H	1.0	5	M	4	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	10.0	10.0	0
OR	T2	44.0	H	1.0	2	F		0.0															 	X	13.0	12.0	0
FL	S1	47.0	 			M		0.0															 	 	13.0	6.0	0
IN	R2	45.0	H		7	M	3	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	13.0	6.0	0
IA	 	55.0	H	1.0	7	F	8	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	 	13.0	6.0	0
MN	S2	46.0	H		2	M	6	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	X	16.0	16.0	1
IL	C1	40.0	H	5.0	5	F		0.0															 	 	8.0	1.0	1
CA	R1	48.0	H		5	M	2	7.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	 	 	13.0	3.0	0
NC	T2		H		5	F		0.0															 	 	13.0	7.0	0
MI	C2	58.0	H		2	F		0.0															 	 	14.0	2.0	0
GA	T2	51.0	H	1.0	5	F	5	0.0															 	 	12.0	5.0	0
CA	S2	82.0	 		5	M	5	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	15.0	2.0	1
TX	C3	41.0	H		3	M	2	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	 	 	12.0	2.0	0
MT	T1	63.0	H		5	M		0.0															 	X	13.0	34.0	0
CA	S1	46.0	H	1.0	7	F		0.0															 	X	14.0	13.0	0
CA	T1	54.0	H	1.0	6	F	9	8.0	1.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	 	 	13.0	5.0	0
IN	C1		 			F		0.0															 	 	12.0	11.0	0
MN	R3	56.0	H		2	M	1	0.0															 	X	10.0	22.0	0
MI	U3	78.0	H		4	M	3	7.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	 	 	13.0	7.0	0
IL	T1	36.0	 			F		0.0															 	X	14.0	16.0	0
TX	C3	75.0	U		1	F	0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	X	13.0	20.0	1
GA	R2		 			M		0.0															 	 	13.0	10.0	0
KY	T2		U		1	F	6	0.0															 	X	10.0	41.0	0
CO	C3		H		1	U	1	11.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	10.0	3.0	0
MI	R2	62.0	H		6	F		0.0															 	X	14.0	15.0	0
FL	C2	86.0	H		2	M		0.0															 	 	13.0	10.0	0
KS	R3		 			 		0.0															 	 	10.0	1.0	0
GA	T1	76.0	H		6	F	9	0.0															 	 	13.0	9.0	0
FL	C2	81.0	H		4	F	8	9.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	 	X	15.0	14.0	0
CA	C2	70.0	H		3	F	3	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	X	25.0	19.0	0
MN	S1	53.0	H		7	F	9	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	 	11.0	7.0	1
IL	S1	39.0	H	1.0	6	M	9	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	13.0	13.0	0
NV	R2	84.0	 			M		0.0															 	X	15.0	14.0	0
TX	S2	67.0	H		2	F		0.0															 	 	12.0	5.0	0
TX	U2	37.0	H	1.0	5	F	6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	13.0	4.0	0
NY	S1		 			F		0.0															 	X	13.0	20.0	0
OK	C2	61.0	 			F		0.0															 	 	9.0	2.0	0
CA	U4		 			F		0.0															 	 	13.0	5.0	0
MI	T2	71.0	 			M		0.0															 	 	13.0	6.0	0
FL	C3	46.0	U	1.0	5	M	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	12.0	6.0	0
SD	R2	77.0	U		3	F		0.0															 	 	13.0	7.0	0
CO	S1	31.0	H		4	F	6	0.0															 	 	10.0	1.0	0
CA	S1	54.0	 			F		0.0															 	 	11.0	4.0	0
OR	C2		 			M		0.0															 	 	11.0	2.0	0
CA	 		 			F		0.0															 	 	30.0	7.0	0
NV	S2	80.0	H		3	M		0.0															 	 	8.0	1.0	0
CA	U1	96.0	H		6	F	7	7.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	11.0	1.0	0
KS	R2		U		5	M	2	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	 	 	19.0	10.0	0
FL	S2	71.0	 			 		0.0															 	X	17.0	7.0	1
IN	R2	65.0	H	1.0	4	M	7	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	12.0	7.0	0
CA	U1	54.0	H		4	F	6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	13.0	8.0	0
NM	T2	75.0	H		7	M		0.0															 	X	7.0	20.0	1
IA	R2	78.0	H		7	M	2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	9.0	7.0	0
MI	R2		 			M		0.0															 	 	12.0	2.0	0
TX	C1		 			F		0.0															 	 	12.0	7.0	0
NC	T1	43.0	H	4.0	5	M		0.0															 	X	14.0	9.0	0
MN	T2		 			F		0.0															 	X	10.0	31.0	0
CA	T1	56.0	U		4	U	6	0.0															 	X	15.0	12.0	0
IN	S2	83.0	 			M		0.0															 	X	13.0	39.0	0
GA	C1	30.0	H		5	F	8	5.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	14.0	4.0	1
FL	S3	44.0	H	1.0	4	F		0.0															 	 	10.0	1.0	0
TN	R2		H		3	M		0.0															 	 	13.0	8.0	0
CA	U3	80.0	H	1.0	4	F	3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	25.0	40.0	0
MI	R3		 			F		0.0															 	 	12.0	1.0	0
CA	S3		 			F		0.0															 	 	10.0	1.0	1
SC	S1	66.0	H		5	M	9	6.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	14.0	9.0	1
NM	U2	42.0	H	1.0	5	M	5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	 	11.0	1.0	0
WA	R1		 			F		0.0															 	 	8.0	1.0	0
FL	S2	82.0	H		1	M	6	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	11.0	1.0	0
FL	C1		H		5	M	8	0.0															 	 	18.0	3.0	1
WI	T1	40.0	H		5	M	8	7.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	 	 	13.0	3.0	1
NV	T2		H		4	M	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	16.0	6.0	1
TX	 		 			M		0.0															 	 	23.0	2.0	0
OR	R1	74.0	H		2	M	5	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	 	X	14.0	17.0	0
TX	R3		H		3	U		0.0															 	 	13.0	6.0	0
WA	T2	50.0	H		3	M		0.0															 	 	14.0	6.0	0
MO	U4	74.0	H		1	M	3	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	 	X	10.0	12.0	0
FL	R2	72.0	H		5	M		0.0															 	 	17.0	18.0	0
IL	T2		 			 		0.0															 	 	13.0	3.0	0
CA	U1	74.0	H		7	M	9	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	12.0	3.0	0
NC	C3	74.0	H		4	M	2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	13.0	4.0	0
OR	S1	45.0	 			M		0.0															 	 	6.0	4.0	0
IL	C2	64.0	H		2	F	6	20.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	 	 	10.0	5.0	0
SC	S2	64.0	H		5	F	7	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	12.0	5.0	0
WA	 	40.0	H		5	F	9	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	11.0	10.0	1
IL	T2	42.0	U		1	M		0.0															 	X	13.0	9.0	1
KY	S1		 			M		0.0															 	 	12.0	2.0	0
KS	S1	44.0	H	1.0	6	M		0.0															 	 	13.0	6.0	0
GA	C3	48.0	U	4.0	2	M	0	7.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	 	 	13.0	7.0	0
CA	U2	42.0	U		2	M	1	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	13.0	3.0	0
NC	R2	45.0	H	2.0	5	F	6	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	12.0	8.0	0
IL	U2	56.0	H		4	M		0.0															 	 	12.0	8.0	1
TX	S3	36.0	U		1	F		0.0															 	X	12.0	22.0	0
CA	T1	68.0	H		7	M	9	0.0															 	 	12.0	1.0	0
IA	 	64.0	 		3	M		0.0															 	 	13.0	4.0	0
CO	T1		 			M		0.0															 	 	13.0	6.0	0
WA	U2	75.0	H		2	F		0.0															 	X	14.0	8.0	0
LA	C1	92.0	H		5	M	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	11.0	14.0	0
TX	 	42.0	U		1	M		0.0															 	 	11.0	3.0	0
CA	C2	54.0	U		5	F	6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	11.0	2.0	1
CA	S1	38.0	 			F		0.0															 	X	12.0	14.0	0
TX	S1	43.0	H	1.0	3	F	6	0.0															 	X	10.0	43.0	0
IA	S2	40.0	H	2.0	4	M	7	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	X	15.0	10.0	0
CA	U2	30.0	H		4	F		0.0															 	 	13.0	3.0	0
TX	R3	72.0	H		7	F	1	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	13.0	7.0	0
TX	S1	81.0	H		5	F	8	26.0	2.0	0.0	4.0	0.0	2.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	 	 	14.0	9.0	1
TX	R1	75.0	H		4	F	6	22.0	2.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	 	X	13.0	18.0	1
FL	C3	51.0	 			M		0.0															 	X	11.0	6.0	0
CA	C2	42.0	H	1.0	3	F		0.0															 	 	11.0	9.0	0
TX	C3	85.0	 			F		0.0															 	X	11.0	9.0	0
WA	S2	75.0	H		2	F	2	25.0	0.0	0.0	5.0	0.0	3.0	1.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	2.0	 	 	7.0	8.0	0
TX	U3		 			M		0.0															 	 	12.0	3.0	0
CA	S1	84.0	H		6	M	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	14.0	4.0	0
SC	T3	65.0	U		2	F	0	0.0															 	 	13.0	5.0	1
AZ	U4	54.0	H		2	F		0.0															 	X	13.0	7.0	0
AR	R2	73.0	H		2	F	6	14.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	 	X	29.0	23.0	0
IL	C1	68.0	H		7	F	9	11.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	 	 	13.0	4.0	0
NE	R2	76.0	U		2	M	7	21.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	 	X	12.0	16.0	1
GA	R2		 			F		0.0															 	 	13.0	4.0	0
CA	C1	86.0	U		5	F		0.0															 	X	35.0	48.0	0
CA	U1		 			F		0.0															 	X	14.0	14.0	1
MO	R3	83.0	 			F		0.0															 	X	12.0	18.0	1
WI	C2	36.0	H	3.0	5	F	6	8.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	 	 	10.0	1.0	0
IL	C2	44.0	H	2.0	3	M	6	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	 	 	13.0	2.0	0
AZ	S1	50.0	 			 		0.0															 	 	12.0	4.0	0
CA	S1	45.0	H		7	M	9	10.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	13.0	10.0	0
WI	R2		 			F		0.0															 	X	14.0	16.0	1
WA	S2	50.0	 			F		0.0															 	 	11.0	1.0	0
