COLLEGE,INCOME,OVERAGE,LEFTOVER,HOUSE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,PROFITABILITY,LEAVE
zero,140876.0,162.0,59.0,264643.0,778.0,12.0,1.0,very_unsat,little,no,3.9,LEAVE
one,97101.0,0.0,13.0,729040.0,360.0,10.0,4.0,very_unsat,very_high,no,5.13,STAY
one,76976.0,56.0,18.0,315812.0,238.0,5.0,2.0,very_unsat,very_high,no,2.7,LEAVE
zero,72271.0,73.0,0.0,213592.0,375.0,3.0,9.0,unsat,high,actively_looking_into_it,3.9,STAY
zero,47520.0,0.0,24.0,266679.0,231.0,1.0,6.0,very_sat,little,perhaps,1.68,LEAVE
zero,103079.0,153.0,0.0,237826.0,435.0,19.0,14.0,very_sat,little,considering,5.3,LEAVE
zero,45898.0,70.0,0.0,179961.0,209.0,3.0,15.0,very_sat,very_little,considering,4.48,LEAVE
zero,26627.0,0.0,0.0,480578.0,191.0,1.0,8.0,unsat,little,never_thought,4.07,LEAVE
zero,27855.0,74.0,39.0,919528.0,219.0,24.0,1.0,unsat,high,actively_looking_into_it,6.06,STAY
zero,103383.0,0.0,62.0,226860.0,470.0,0.0,1.0,very_sat,little,actively_looking_into_it,7.83,STAY
one,132545.0,201.0,56.0,407563.0,483.0,15.0,1.0,very_sat,very_high,considering,3.69,LEAVE
one,72532.0,238.0,19.0,314325.0,391.0,11.0,6.0,very_unsat,little,considering,4.92,LEAVE
one,148578.0,78.0,0.0,849386.0,479.0,3.0,11.0,very_unsat,avg,considering,3.42,LEAVE
zero,94696.0,206.0,44.0,262953.0,348.0,29.0,2.0,very_unsat,very_high,considering,3.83,LEAVE
one,133269.0,40.0,0.0,546679.0,363.0,3.0,14.0,very_sat,very_high,no,5.64,STAY
one,47079.0,58.0,0.0,326917.0,153.0,4.0,13.0,unsat,little,no,3.57,STAY
zero,45917.0,66.0,0.0,852561.0,173.0,4.0,15.0,very_unsat,very_high,considering,6.88,STAY
one,48454.0,59.0,19.0,233369.0,198.0,3.0,4.0,very_sat,very_little,considering,5.34,STAY
zero,76486.0,225.0,8.0,209074.0,179.0,13.0,10.0,unsat,very_little,no,3.89,LEAVE
zero,86703.0,77.0,6.0,211068.0,324.0,3.0,4.0,unsat,very_high,actively_looking_into_it,4.21,LEAVE
one,45103.0,0.0,0.0,513615.0,156.0,0.0,10.0,unsat,little,no,3.19,LEAVE
one,118683.0,50.0,0.0,317675.0,548.0,5.0,13.0,very_sat,little,actively_looking_into_it,2.96,LEAVE
one,156217.0,95.0,9.0,270385.0,686.0,26.0,2.0,very_unsat,high,actively_looking_into_it,4.07,STAY
zero,21323.0,0.0,18.0,264257.0,172.0,1.0,6.0,very_sat,very_little,considering,4.55,LEAVE
zero,155361.0,252.0,0.0,228580.0,600.0,12.0,6.0,very_unsat,very_little,considering,3.62,STAY
one,154307.0,0.0,13.0,165268.0,829.0,0.0,4.0,unsat,little,actively_looking_into_it,3.84,STAY
zero,29517.0,0.0,70.0,511496.0,142.0,1.0,2.0,very_sat,little,never_thought,5.1,LEAVE
one,81595.0,0.0,0.0,169987.0,233.0,0.0,8.0,very_unsat,little,no,5.15,STAY
one,97321.0,59.0,71.0,216763.0,327.0,4.0,1.0,very_sat,very_little,no,4.56,LEAVE
one,30253.0,0.0,48.0,195771.0,210.0,1.0,1.0,very_sat,little,never_thought,6.13,STAY
zero,31598.0,170.0,0.0,439113.0,151.0,16.0,15.0,avg,very_high,considering,3.38,LEAVE
zero,37427.0,190.0,36.0,200625.0,291.0,17.0,2.0,sat,little,considering,4.32,STAY
one,115685.0,187.0,83.0,779257.0,593.0,13.0,2.0,avg,little,no,2.83,LEAVE
zero,101890.0,60.0,25.0,792944.0,818.0,24.0,1.0,very_sat,very_little,considering,6.22,LEAVE
one,148506.0,141.0,0.0,277177.0,591.0,21.0,5.0,unsat,very_high,considering,4.39,STAY
one,36583.0,73.0,60.0,816043.0,173.0,4.0,2.0,very_unsat,very_high,considering,4.92,STAY
one,80344.0,0.0,86.0,426675.0,169.0,15.0,1.0,very_unsat,little,no,5.93,LEAVE
zero,21560.0,216.0,0.0,499841.0,160.0,15.0,11.0,very_sat,little,no,3.37,LEAVE
one,56049.0,57.0,42.0,425515.0,268.0,3.0,1.0,very_unsat,little,actively_looking_into_it,6.29,LEAVE
one,30800.0,28.0,0.0,292112.0,268.0,3.0,9.0,very_unsat,little,considering,2.47,STAY
zero,128161.0,0.0,22.0,157505.0,206.0,0.0,6.0,unsat,little,considering,4.51,STAY
zero,79488.0,56.0,28.0,846123.0,307.0,3.0,6.0,unsat,little,considering,7.96,STAY
one,29902.0,63.0,8.0,265846.0,209.0,3.0,5.0,avg,little,considering,2.93,LEAVE
one,48612.0,0.0,68.0,953390.0,233.0,1.0,4.0,very_unsat,little,actively_looking_into_it,6.56,STAY
one,71251.0,28.0,0.0,479449.0,263.0,5.0,13.0,very_unsat,very_high,actively_looking_into_it,3.99,STAY
one,78332.0,63.0,13.0,728561.0,258.0,4.0,5.0,very_unsat,little,considering,6.11,STAY
zero,24503.0,62.0,51.0,785247.0,654.0,5.0,2.0,unsat,little,actively_looking_into_it,7.44,STAY
zero,128773.0,246.0,57.0,344421.0,702.0,17.0,2.0,unsat,very_high,no,3.84,LEAVE
one,139761.0,0.0,11.0,336889.0,441.0,18.0,6.0,very_unsat,very_high,actively_looking_into_it,3.34,STAY
zero,26868.0,134.0,14.0,765931.0,202.0,24.0,6.0,very_unsat,little,actively_looking_into_it,6.57,STAY
one,37575.0,213.0,16.0,966668.0,230.0,16.0,4.0,very_unsat,little,considering,5.18,STAY
one,42839.0,0.0,38.0,251004.0,228.0,1.0,1.0,very_unsat,little,actively_looking_into_it,5.91,LEAVE
one,79416.0,249.0,87.0,955777.0,226.0,14.0,2.0,very_unsat,very_high,considering,6.39,STAY
zero,27535.0,239.0,76.0,154331.0,208.0,1.0,2.0,very_sat,very_high,never_thought,3.64,LEAVE
zero,152544.0,65.0,0.0,252526.0,438.0,5.0,12.0,very_sat,avg,actively_looking_into_it,4.94,STAY
one,141228.0,68.0,0.0,260882.0,719.0,4.0,12.0,very_sat,high,actively_looking_into_it,4.79,STAY
one,126997.0,0.0,63.0,733271.0,884.0,1.0,1.0,very_unsat,high,actively_looking_into_it,6.91,STAY
one,158310.0,52.0,20.0,431678.0,779.0,3.0,4.0,very_unsat,very_little,actively_looking_into_it,4.1,LEAVE
zero,125948.0,0.0,0.0,447009.0,515.0,1.0,13.0,very_unsat,little,no,4.88,STAY
one,98016.0,0.0,87.0,574648.0,338.0,0.0,2.0,very_unsat,very_high,considering,6.49,LEAVE
one,76505.0,224.0,17.0,173259.0,304.0,26.0,4.0,very_sat,very_little,no,4.94,LEAVE
one,75068.0,48.0,20.0,236181.0,327.0,4.0,5.0,very_unsat,little,actively_looking_into_it,4.34,LEAVE
zero,24948.0,170.0,60.0,485488.0,243.0,10.0,2.0,very_unsat,very_high,considering,4.31,LEAVE
one,96099.0,186.0,0.0,817635.0,319.0,15.0,12.0,sat,very_high,no,5.25,STAY
one,87513.0,218.0,9.0,150466.0,267.0,10.0,4.0,very_sat,avg,considering,3.27,LEAVE
one,73721.0,0.0,0.0,183613.0,273.0,28.0,11.0,very_sat,little,considering,2.71,LEAVE
one,28514.0,75.0,0.0,285973.0,223.0,4.0,14.0,very_unsat,high,actively_looking_into_it,3.98,STAY
zero,43675.0,19.0,0.0,233543.0,190.0,3.0,14.0,unsat,very_little,never_thought,5.18,LEAVE
zero,23787.0,0.0,0.0,495472.0,235.0,1.0,14.0,very_sat,little,considering,3.5,STAY
zero,43646.0,203.0,0.0,219164.0,244.0,29.0,13.0,very_unsat,very_high,never_thought,2.47,STAY
zero,87087.0,0.0,0.0,342678.0,331.0,0.0,12.0,very_sat,very_high,no,1.44,LEAVE
zero,27924.0,192.0,16.0,167836.0,142.0,17.0,5.0,very_sat,very_little,actively_looking_into_it,3.54,LEAVE
zero,36607.0,37.0,65.0,161643.0,215.0,5.0,2.0,very_unsat,little,no,5.69,STAY
one,119801.0,260.0,32.0,340187.0,889.0,29.0,1.0,unsat,very_high,considering,4.3,LEAVE
one,68934.0,0.0,55.0,892154.0,339.0,0.0,12.0,unsat,very_high,never_thought,7.09,STAY
one,30913.0,67.0,5.0,158975.0,179.0,4.0,5.0,unsat,very_high,considering,3.59,LEAVE
one,37967.0,0.0,0.0,486933.0,198.0,1.0,1.0,very_unsat,very_little,considering,2.81,LEAVE
one,57013.0,231.0,36.0,416393.0,263.0,14.0,1.0,unsat,little,actively_looking_into_it,4.81,STAY
zero,38445.0,156.0,0.0,567445.0,192.0,16.0,9.0,very_unsat,little,considering,2.92,LEAVE
zero,146350.0,78.0,0.0,713826.0,869.0,3.0,10.0,very_sat,very_little,actively_looking_into_it,3.11,STAY
one,22938.0,0.0,27.0,246943.0,200.0,0.0,2.0,unsat,little,considering,6.56,LEAVE
zero,147076.0,79.0,11.0,315793.0,506.0,5.0,6.0,very_sat,very_high,considering,3.63,STAY
one,80438.0,83.0,37.0,387917.0,358.0,29.0,1.0,unsat,little,actively_looking_into_it,7.1,STAY
zero,40535.0,77.0,77.0,399267.0,245.0,0.0,1.0,unsat,very_high,considering,8.14,LEAVE
zero,22319.0,0.0,0.0,974602.0,279.0,0.0,4.0,very_unsat,very_high,actively_looking_into_it,6.65,STAY
zero,84272.0,48.0,86.0,475003.0,387.0,5.0,1.0,very_unsat,very_high,actively_looking_into_it,7.02,LEAVE
zero,36148.0,0.0,0.0,916663.0,178.0,1.0,14.0,very_unsat,little,considering,5.93,LEAVE
one,93469.0,242.0,38.0,669811.0,257.0,14.0,4.0,very_unsat,very_little,considering,5.15,STAY
one,29939.0,0.0,16.0,274792.0,214.0,0.0,4.0,very_sat,little,perhaps,3.93,STAY
one,46442.0,0.0,0.0,290515.0,191.0,0.0,9.0,unsat,very_little,no,2.68,LEAVE
zero,28133.0,24.0,9.0,729307.0,527.0,3.0,6.0,very_unsat,little,considering,6.49,STAY
one,101784.0,216.0,12.0,588667.0,743.0,22.0,4.0,very_sat,very_little,never_thought,5.63,LEAVE
zero,132410.0,0.0,19.0,229298.0,660.0,1.0,6.0,very_sat,very_high,perhaps,4.2,LEAVE
zero,92156.0,0.0,10.0,289747.0,257.0,1.0,4.0,very_unsat,little,actively_looking_into_it,4.48,STAY
one,36670.0,64.0,0.0,691863.0,215.0,5.0,10.0,avg,little,never_thought,6.81,STAY
zero,34116.0,67.0,8.0,193033.0,249.0,5.0,5.0,avg,high,never_thought,5.06,STAY
one,54818.0,45.0,56.0,871261.0,356.0,5.0,2.0,very_sat,very_high,no,7.17,STAY
one,113738.0,203.0,83.0,601451.0,486.0,29.0,1.0,very_sat,little,actively_looking_into_it,2.73,LEAVE
zero,140953.0,199.0,87.0,439713.0,840.0,15.0,1.0,very_sat,very_high,considering,2.9,LEAVE
zero,74507.0,40.0,18.0,368808.0,306.0,4.0,1.0,very_unsat,very_little,no,3.96,STAY
one,62712.0,0.0,16.0,941447.0,281.0,1.0,4.0,unsat,very_high,considering,5.23,STAY
one,83986.0,194.0,7.0,706749.0,359.0,21.0,5.0,unsat,high,considering,6.0,STAY
zero,73488.0,0.0,14.0,249328.0,228.0,1.0,4.0,avg,very_little,actively_looking_into_it,3.17,LEAVE
one,29352.0,206.0,0.0,481131.0,155.0,11.0,14.0,very_unsat,little,perhaps,4.13,LEAVE
zero,125524.0,209.0,0.0,466294.0,757.0,26.0,1.0,very_unsat,little,considering,4.42,LEAVE
zero,63042.0,0.0,31.0,590495.0,323.0,0.0,2.0,very_unsat,little,considering,6.93,STAY
zero,23317.0,224.0,18.0,630093.0,324.0,27.0,4.0,unsat,very_high,perhaps,4.82,LEAVE
one,35706.0,51.0,31.0,219036.0,130.0,4.0,2.0,sat,little,no,6.74,STAY
one,81724.0,0.0,17.0,791011.0,754.0,1.0,5.0,sat,high,considering,4.61,STAY
one,28252.0,202.0,18.0,181973.0,218.0,18.0,4.0,very_unsat,little,considering,3.21,STAY
one,36076.0,0.0,9.0,462095.0,175.0,5.0,6.0,very_unsat,little,never_thought,3.62,STAY
zero,47380.0,0.0,32.0,222066.0,197.0,0.0,1.0,very_unsat,little,actively_looking_into_it,6.16,LEAVE
zero,46129.0,153.0,38.0,986145.0,238.0,24.0,2.0,very_unsat,high,actively_looking_into_it,6.49,STAY
one,56159.0,0.0,0.0,691700.0,266.0,28.0,13.0,unsat,very_little,never_thought,5.78,STAY
zero,39510.0,63.0,10.0,722587.0,140.0,5.0,5.0,very_sat,very_little,considering,5.91,STAY
zero,44058.0,81.0,30.0,695191.0,217.0,3.0,2.0,very_unsat,high,considering,6.27,STAY
zero,93857.0,207.0,9.0,210438.0,393.0,5.0,4.0,very_unsat,little,actively_looking_into_it,2.87,STAY
one,113275.0,0.0,0.0,221102.0,876.0,0.0,12.0,unsat,very_high,considering,3.8,STAY
zero,41952.0,0.0,0.0,488591.0,227.0,5.0,13.0,avg,very_high,considering,3.1,LEAVE
one,79912.0,66.0,13.0,891543.0,279.0,3.0,6.0,very_unsat,very_little,no,7.76,STAY
zero,111131.0,235.0,10.0,167893.0,668.0,19.0,4.0,very_unsat,very_little,no,4.43,LEAVE
zero,152972.0,0.0,0.0,233364.0,375.0,1.0,10.0,unsat,avg,considering,4.72,LEAVE
zero,88693.0,0.0,0.0,277623.0,360.0,1.0,11.0,very_unsat,very_high,considering,4.3,STAY
zero,118080.0,49.0,0.0,524113.0,835.0,4.0,9.0,very_unsat,little,no,4.85,LEAVE
one,75735.0,0.0,33.0,266748.0,314.0,1.0,1.0,very_unsat,very_high,considering,6.96,LEAVE
one,48270.0,70.0,0.0,171569.0,389.0,5.0,8.0,very_unsat,little,no,3.47,LEAVE
zero,22181.0,52.0,55.0,583368.0,223.0,3.0,1.0,unsat,high,actively_looking_into_it,5.9,STAY
zero,47016.0,69.0,0.0,951376.0,155.0,4.0,9.0,very_sat,very_little,never_thought,6.54,STAY
one,26434.0,245.0,0.0,945002.0,239.0,28.0,8.0,unsat,little,considering,6.18,STAY
one,128545.0,0.0,14.0,809938.0,259.0,0.0,6.0,very_unsat,very_high,actively_looking_into_it,2.92,LEAVE
one,149761.0,0.0,20.0,562197.0,460.0,0.0,5.0,unsat,very_little,no,3.68,STAY
one,130228.0,154.0,0.0,743945.0,878.0,12.0,9.0,very_unsat,little,considering,1.85,STAY
zero,149312.0,128.0,9.0,884835.0,696.0,19.0,5.0,very_unsat,little,considering,3.63,LEAVE
one,78523.0,194.0,80.0,271108.0,367.0,12.0,2.0,very_sat,little,considering,4.64,LEAVE
one,29989.0,188.0,0.0,885828.0,163.0,16.0,14.0,very_unsat,very_little,no,6.59,LEAVE
one,142049.0,38.0,28.0,317258.0,462.0,5.0,2.0,avg,very_high,actively_looking_into_it,6.31,LEAVE
zero,25494.0,50.0,18.0,818957.0,192.0,5.0,5.0,unsat,very_high,actively_looking_into_it,6.88,STAY
one,131055.0,0.0,39.0,271793.0,508.0,0.0,1.0,very_sat,very_little,actively_looking_into_it,5.5,LEAVE
one,157253.0,56.0,7.0,161906.0,494.0,5.0,6.0,unsat,very_high,considering,4.69,LEAVE
zero,118833.0,0.0,62.0,270546.0,493.0,1.0,2.0,very_unsat,little,no,6.5,LEAVE
zero,21238.0,205.0,0.0,504260.0,133.0,25.0,14.0,unsat,very_high,actively_looking_into_it,3.54,STAY
one,31064.0,161.0,0.0,354901.0,191.0,27.0,13.0,avg,very_high,no,4.73,LEAVE
zero,157874.0,0.0,17.0,492711.0,618.0,0.0,5.0,unsat,little,no,4.05,LEAVE
one,120035.0,255.0,0.0,700150.0,733.0,23.0,12.0,very_sat,little,considering,4.63,LEAVE
one,26541.0,193.0,0.0,533418.0,221.0,26.0,15.0,very_sat,little,considering,3.08,LEAVE
one,105262.0,214.0,43.0,775564.0,596.0,26.0,2.0,unsat,very_little,considering,2.45,LEAVE
one,127012.0,0.0,73.0,415142.0,493.0,0.0,1.0,unsat,very_high,considering,6.78,LEAVE
one,146778.0,170.0,0.0,394020.0,550.0,26.0,9.0,unsat,little,considering,3.26,STAY
zero,138170.0,0.0,19.0,270664.0,754.0,0.0,5.0,unsat,very_little,never_thought,3.16,LEAVE
zero,55609.0,0.0,0.0,173756.0,237.0,0.0,11.0,unsat,little,no,5.41,STAY
one,42617.0,24.0,8.0,484805.0,245.0,4.0,5.0,unsat,little,actively_looking_into_it,3.05,STAY
one,80797.0,77.0,53.0,440766.0,866.0,3.0,1.0,very_unsat,little,considering,6.08,LEAVE
one,156380.0,175.0,0.0,602537.0,421.0,5.0,13.0,very_sat,avg,no,3.76,STAY
one,21096.0,67.0,0.0,267724.0,211.0,5.0,11.0,avg,avg,actively_looking_into_it,2.99,LEAVE
zero,142165.0,222.0,83.0,677285.0,789.0,13.0,1.0,avg,little,never_thought,3.6,LEAVE
zero,117291.0,54.0,18.0,200122.0,536.0,3.0,6.0,very_sat,very_high,considering,3.79,LEAVE
zero,63146.0,208.0,0.0,191253.0,343.0,23.0,11.0,very_unsat,very_high,considering,2.72,LEAVE
one,129569.0,71.0,54.0,293573.0,412.0,0.0,1.0,avg,avg,actively_looking_into_it,6.91,LEAVE
one,145291.0,63.0,51.0,421380.0,668.0,4.0,6.0,very_unsat,little,actively_looking_into_it,4.24,LEAVE
zero,34753.0,48.0,0.0,394565.0,169.0,3.0,11.0,unsat,very_little,never_thought,2.65,LEAVE
one,49521.0,49.0,18.0,192224.0,233.0,5.0,6.0,very_unsat,little,actively_looking_into_it,5.08,LEAVE
zero,45167.0,73.0,40.0,763024.0,285.0,3.0,1.0,very_unsat,little,considering,5.09,LEAVE
zero,46926.0,92.0,52.0,261494.0,245.0,3.0,1.0,very_unsat,little,no,5.9,STAY
one,91479.0,151.0,8.0,669261.0,739.0,24.0,6.0,very_unsat,little,considering,6.37,STAY
one,28945.0,0.0,12.0,451982.0,156.0,0.0,12.0,very_unsat,little,actively_looking_into_it,2.49,LEAVE
one,28228.0,169.0,9.0,238542.0,147.0,10.0,1.0,unsat,very_high,never_thought,4.72,LEAVE
one,41160.0,72.0,18.0,841122.0,140.0,3.0,5.0,unsat,little,actively_looking_into_it,5.95,STAY
one,82401.0,153.0,35.0,156552.0,292.0,16.0,4.0,very_sat,very_little,no,4.44,STAY
zero,50681.0,0.0,87.0,164466.0,321.0,1.0,1.0,avg,very_high,actively_looking_into_it,5.37,LEAVE
one,33394.0,0.0,16.0,406361.0,179.0,1.0,4.0,avg,high,no,4.18,STAY
one,101709.0,175.0,37.0,357174.0,502.0,19.0,2.0,avg,little,considering,4.46,LEAVE
zero,68131.0,0.0,29.0,607599.0,371.0,1.0,1.0,very_unsat,little,never_thought,6.09,STAY
zero,92808.0,0.0,10.0,771018.0,379.0,0.0,4.0,very_unsat,high,never_thought,5.66,STAY
zero,47472.0,0.0,42.0,839071.0,245.0,1.0,2.0,very_sat,very_high,considering,7.4,STAY
one,142062.0,0.0,0.0,290763.0,664.0,0.0,13.0,unsat,little,considering,4.07,LEAVE
one,39982.0,73.0,0.0,719032.0,187.0,3.0,8.0,very_sat,very_little,no,5.88,STAY
one,74059.0,0.0,40.0,222783.0,270.0,0.0,2.0,very_sat,little,no,5.67,LEAVE
zero,118242.0,51.0,0.0,228632.0,820.0,5.0,14.0,very_unsat,very_little,considering,3.48,LEAVE
zero,74483.0,73.0,73.0,878590.0,379.0,5.0,2.0,very_sat,little,considering,5.21,STAY
one,158759.0,213.0,24.0,155849.0,375.0,10.0,5.0,very_unsat,very_little,considering,4.24,LEAVE
one,38592.0,66.0,66.0,215786.0,146.0,3.0,1.0,very_sat,very_little,considering,5.07,LEAVE
one,30832.0,0.0,21.0,708493.0,218.0,0.0,5.0,very_unsat,very_little,considering,5.62,STAY
one,154352.0,88.0,0.0,350648.0,640.0,4.0,15.0,very_unsat,avg,considering,1.65,LEAVE
one,81505.0,168.0,13.0,734341.0,848.0,11.0,4.0,very_unsat,very_little,perhaps,6.17,LEAVE
one,30798.0,0.0,81.0,309927.0,723.0,18.0,2.0,sat,high,no,7.42,STAY
zero,28450.0,0.0,82.0,270712.0,172.0,1.0,1.0,unsat,little,considering,5.77,LEAVE
zero,141973.0,44.0,18.0,214335.0,529.0,3.0,6.0,very_sat,very_little,no,3.98,STAY
one,20988.0,0.0,28.0,328024.0,163.0,1.0,1.0,unsat,very_little,actively_looking_into_it,6.63,LEAVE
zero,84840.0,0.0,0.0,920121.0,310.0,1.0,9.0,very_unsat,very_little,considering,6.82,STAY
zero,70792.0,0.0,41.0,483662.0,264.0,0.0,2.0,very_unsat,very_little,actively_looking_into_it,6.17,LEAVE
one,44253.0,65.0,0.0,800761.0,136.0,3.0,14.0,sat,little,considering,8.16,STAY
one,94129.0,0.0,66.0,241005.0,270.0,0.0,2.0,very_unsat,high,actively_looking_into_it,5.99,LEAVE
zero,136358.0,0.0,0.0,841314.0,589.0,5.0,12.0,sat,little,considering,5.0,STAY
zero,24795.0,240.0,0.0,211287.0,206.0,21.0,11.0,very_unsat,very_high,perhaps,4.29,LEAVE
zero,28448.0,218.0,10.0,299048.0,157.0,11.0,6.0,very_unsat,high,perhaps,4.44,LEAVE
zero,36023.0,0.0,72.0,157557.0,196.0,1.0,2.0,very_unsat,very_high,actively_looking_into_it,7.12,LEAVE
zero,40894.0,197.0,0.0,231147.0,142.0,29.0,5.0,very_unsat,very_little,never_thought,4.91,STAY
one,23971.0,33.0,0.0,607801.0,233.0,5.0,11.0,very_sat,very_little,considering,4.67,LEAVE
one,111776.0,0.0,0.0,185238.0,893.0,1.0,15.0,very_unsat,little,considering,4.46,STAY
one,21038.0,233.0,13.0,250767.0,185.0,25.0,4.0,very_unsat,little,considering,2.28,LEAVE
one,83261.0,0.0,47.0,235878.0,734.0,0.0,2.0,very_unsat,little,considering,4.25,STAY
one,31730.0,69.0,32.0,347659.0,201.0,3.0,2.0,unsat,very_high,considering,6.28,LEAVE
zero,43966.0,170.0,17.0,396532.0,234.0,17.0,12.0,very_sat,very_high,considering,3.04,LEAVE
zero,99027.0,156.0,28.0,851652.0,295.0,17.0,2.0,avg,very_little,no,6.06,STAY
zero,54178.0,59.0,55.0,951949.0,371.0,4.0,2.0,unsat,high,actively_looking_into_it,7.68,STAY
zero,76338.0,54.0,14.0,383070.0,311.0,5.0,6.0,very_unsat,little,no,2.97,STAY
zero,142224.0,0.0,13.0,463298.0,431.0,0.0,4.0,very_sat,little,no,3.49,STAY
one,84632.0,0.0,0.0,684291.0,389.0,1.0,11.0,very_unsat,avg,perhaps,4.39,LEAVE
one,32283.0,0.0,0.0,355858.0,227.0,0.0,9.0,very_sat,little,perhaps,4.41,STAY
one,41214.0,55.0,0.0,399111.0,614.0,3.0,13.0,very_sat,little,actively_looking_into_it,2.99,LEAVE
zero,63897.0,0.0,47.0,693861.0,304.0,1.0,1.0,avg,very_high,actively_looking_into_it,6.21,STAY
one,63117.0,0.0,6.0,881044.0,169.0,0.0,6.0,unsat,little,actively_looking_into_it,6.94,STAY
zero,132257.0,0.0,7.0,464667.0,195.0,1.0,4.0,very_unsat,very_little,considering,2.05,LEAVE
one,110248.0,0.0,49.0,409868.0,811.0,4.0,1.0,very_unsat,high,considering,6.69,STAY
zero,154911.0,58.0,42.0,497564.0,622.0,3.0,2.0,very_sat,little,actively_looking_into_it,7.04,LEAVE
one,125271.0,0.0,16.0,246645.0,834.0,5.0,5.0,very_sat,high,never_thought,3.75,STAY
zero,78676.0,74.0,23.0,943717.0,322.0,0.0,4.0,unsat,little,considering,5.3,LEAVE
one,23903.0,52.0,88.0,485012.0,163.0,5.0,1.0,sat,very_little,considering,5.54,LEAVE
zero,85815.0,46.0,71.0,475659.0,386.0,1.0,2.0,very_sat,very_high,actively_looking_into_it,5.12,LEAVE
zero,73556.0,0.0,67.0,263813.0,327.0,20.0,1.0,very_unsat,little,considering,8.06,LEAVE
one,71375.0,183.0,22.0,333349.0,271.0,28.0,5.0,very_sat,very_high,actively_looking_into_it,3.54,LEAVE
zero,70788.0,226.0,83.0,958183.0,282.0,11.0,1.0,unsat,little,considering,6.55,STAY
one,20148.0,242.0,0.0,172627.0,179.0,0.0,9.0,unsat,very_high,considering,3.47,LEAVE
zero,60884.0,39.0,0.0,357905.0,348.0,4.0,15.0,avg,little,never_thought,3.91,STAY
one,34933.0,0.0,0.0,163631.0,211.0,0.0,14.0,very_unsat,little,considering,2.39,STAY
zero,62835.0,0.0,49.0,267922.0,314.0,3.0,2.0,very_sat,very_little,actively_looking_into_it,6.69,STAY
one,55419.0,213.0,5.0,630939.0,295.0,4.0,2.0,sat,avg,actively_looking_into_it,9.05,STAY
one,21580.0,61.0,62.0,687852.0,130.0,5.0,2.0,very_unsat,little,actively_looking_into_it,7.82,STAY
one,48804.0,65.0,0.0,968659.0,204.0,4.0,14.0,sat,very_high,considering,7.19,STAY
zero,31331.0,177.0,0.0,605875.0,179.0,14.0,15.0,very_sat,high,actively_looking_into_it,6.4,STAY
one,20971.0,253.0,20.0,820136.0,173.0,18.0,6.0,very_unsat,little,actively_looking_into_it,4.71,LEAVE
zero,27595.0,76.0,0.0,329680.0,170.0,5.0,15.0,sat,very_high,no,2.8,LEAVE
zero,37862.0,163.0,19.0,317959.0,146.0,27.0,4.0,very_unsat,high,no,3.79,LEAVE
zero,77297.0,83.0,14.0,929638.0,361.0,4.0,5.0,very_sat,very_high,no,4.08,LEAVE
zero,148686.0,63.0,13.0,443023.0,485.0,4.0,5.0,very_sat,very_little,no,6.92,STAY
zero,75574.0,162.0,0.0,269485.0,358.0,18.0,13.0,very_sat,little,perhaps,3.27,LEAVE
zero,59023.0,66.0,7.0,528535.0,360.0,3.0,6.0,very_unsat,little,no,2.99,STAY
one,29811.0,156.0,0.0,649901.0,145.0,10.0,9.0,avg,little,actively_looking_into_it,5.52,STAY
one,30667.0,60.0,12.0,417351.0,171.0,3.0,5.0,very_sat,little,actively_looking_into_it,4.01,LEAVE
zero,41907.0,182.0,18.0,974954.0,214.0,28.0,5.0,very_unsat,little,no,6.42,STAY
one,107476.0,207.0,0.0,916595.0,624.0,20.0,9.0,sat,little,never_thought,1.76,LEAVE
one,40929.0,0.0,87.0,734121.0,220.0,0.0,1.0,very_sat,little,never_thought,5.91,STAY
one,70560.0,0.0,20.0,842399.0,299.0,1.0,4.0,very_unsat,very_high,considering,7.02,STAY
one,93558.0,0.0,20.0,615229.0,251.0,0.0,6.0,very_sat,very_high,never_thought,5.44,LEAVE
one,135349.0,49.0,0.0,826668.0,539.0,16.0,15.0,very_unsat,very_little,no,4.79,STAY
zero,47017.0,0.0,0.0,707421.0,143.0,0.0,9.0,very_unsat,little,no,7.38,STAY
one,25323.0,256.0,0.0,524961.0,229.0,16.0,10.0,very_unsat,high,never_thought,3.98,LEAVE
zero,43758.0,233.0,16.0,163878.0,182.0,16.0,4.0,sat,high,never_thought,3.16,STAY
one,158673.0,211.0,0.0,275649.0,882.0,27.0,11.0,very_unsat,little,considering,2.48,LEAVE
zero,68744.0,172.0,0.0,447564.0,281.0,0.0,8.0,very_unsat,very_little,never_thought,2.44,LEAVE
zero,52722.0,208.0,10.0,666397.0,392.0,26.0,13.0,avg,very_little,actively_looking_into_it,6.22,STAY
zero,41412.0,0.0,19.0,874500.0,186.0,1.0,5.0,avg,very_little,no,6.52,STAY
zero,34398.0,0.0,0.0,507494.0,241.0,1.0,9.0,very_unsat,very_little,considering,4.06,STAY
zero,27488.0,258.0,76.0,455619.0,209.0,0.0,2.0,very_sat,very_high,perhaps,5.01,LEAVE
one,26292.0,250.0,65.0,997799.0,170.0,20.0,2.0,unsat,little,considering,5.65,LEAVE
